Time (s) Run #1,"x-Position, Object #1 (m) Run #1","y-Position, Object #1 (m) Run #1","x-Velocity, Object #1 (m/s) Run #1","y-Velocity, Object #1 (m/s) Run #1","x-Acceleration, Object #1 (m/s²) Run #1","y-Acceleration, Object #1 (m/s²) Run #1",Time (s) Run #2,"Angle, 004-000 (rad) Run #2","Angular Velocity, 004-000 (rad/s) Run #2","Angular Acceleration, 004-000 (rad/s²) Run #2","Position, 004-000 (m) Run #2","Velocity, 004-000 (m/s) Run #2","Acceleration, 004-000 (m/s²) Run #2","Angle, 670-231 (rad) Run #2","Angular Velocity, 670-231 (rad/s) Run #2","Angular Acceleration, 670-231 (rad/s²) Run #2","Position, 670-231 (m) Run #2","Velocity, 670-231 (m/s) Run #2","Acceleration, 670-231 (m/s²) Run #2"
,,,,,,,9.9,2.472,1.728,-17.802,0.059,0.041,-0.425,0.013,0,0,3.00E-04,0,0
,,,,,,,9.95,2.52,0.922,-11.345,0.0601,0.022,-0.271,0.013,0,0,3.00E-04,0,0
,,,,,,,10,2.56,0.817,-3.665,0.0611,0.019,-0.087,0.013,0,0,3.00E-04,0,0
,,,,,,,10.05,2.598,0.785,-0.768,0.062,0.019,-0.018,0.013,0,0,3.00E-04,0,0
,,,,,,,10.1,2.639,0.764,-0.489,0.063,0.018,-0.012,0.013,0,0,3.00E-04,0,0
,,,,,,,10.15,2.677,0.744,-0.489,0.0639,0.018,-0.012,0.013,0,0,3.00E-04,0,0
,,,,,,,10.2,2.711,0.712,-0.454,0.0647,0.017,-0.011,0.013,0,0,3.00E-04,0,0
,,,,,,,10.25,2.749,0.691,-0.349,0.0656,0.016,-0.008,0.013,0,0,3.00E-04,0,0
,,,,,,,10.3,2.78,0.681,-0.244,0.0664,0.016,-0.006,0.013,0,0,3.00E-04,0,0
,,,,,,,10.35,2.815,0.67,-0.209,0.0672,0.016,-0.005,0.013,0,0,3.00E-04,0,0
,,,,,,,10.4,2.849,0.66,-0.209,0.068,0.016,-0.005,0.013,0,0,3.00E-04,0,0
,,,,,,,10.45,2.881,0.649,-0.209,0.0688,0.015,-0.005,0.013,0,0,3.00E-04,0,0
,,,,,,,10.5,2.912,0.639,-0.209,0.0695,0.015,-0.005,0.013,0,0,3.00E-04,0,0
,,,,,,,10.55,2.947,0.628,-0.209,0.0703,0.015,-0.005,0.013,0,0,3.00E-04,0,0
,,,,,,,10.6,2.975,0.618,-0.175,0.071,0.015,-0.004,0.013,0,0,3.00E-04,0,0
,,,,,,,10.65,3.007,0.607,-0.14,0.0718,0.014,-0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,10.7,3.038,0.607,-0.14,0.0725,0.014,-0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,10.75,3.066,0.597,-0.14,0.0732,0.014,-0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,10.8,3.098,0.586,-0.14,0.0739,0.014,-0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,10.85,3.126,0.586,-0.105,0.0746,0.014,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,10.9,3.154,0.576,-0.07,0.0753,0.014,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,10.95,3.186,0.576,-0.07,0.076,0.014,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11,3.211,0.576,-0.07,0.0766,0.014,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11.05,3.242,0.565,-0.105,0.0774,0.013,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11.1,3.27,0.565,-0.07,0.0781,0.013,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11.15,3.296,0.555,0.035,0.0787,0.013,8.33E-04,0.013,0,0,3.00E-04,0,0
,,,,,,,11.2,3.327,0.565,0.07,0.0794,0.013,0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11.25,3.352,0.576,-4.55E-14,0.08,0.014,-3.99E-16,0.013,0,0,3.00E-04,0,0
,,,,,,,11.3,3.383,0.565,-0.175,0.0808,0.013,-0.004,0.013,0,0,3.00E-04,0,0
,,,,,,,11.35,3.412,0.555,-0.244,0.0814,0.013,-0.006,0.013,0,0,3.00E-04,0,0
,,,,,,,11.4,3.437,0.534,-0.14,0.082,0.013,-0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,11.45,3.465,0.534,3.00E-14,0.0827,0.013,9.54E-16,0.013,0,0,3.00E-04,0,0
,,,,,,,11.5,3.49,0.545,0.035,0.0833,0.013,8.33E-04,0.013,0,0,3.00E-04,0,0
,,,,,,,11.55,3.519,0.545,-0.105,0.084,0.013,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11.6,3.547,0.534,-0.279,0.0847,0.013,-0.007,0.013,0,0,3.00E-04,0,0
,,,,,,,11.65,3.572,0.513,-0.384,0.0853,0.012,-0.009,0.013,0,0,3.00E-04,0,0
,,,,,,,11.7,3.597,0.492,-0.384,0.0859,0.012,-0.009,0.013,0,0,3.00E-04,0,0
,,,,,,,11.75,3.622,0.471,-0.279,0.0865,0.011,-0.007,0.013,0,0,3.00E-04,0,0
,,,,,,,11.8,3.644,0.461,-0.14,0.087,0.011,-0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,11.85,3.666,0.461,-0.07,0.0875,0.011,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11.9,3.691,0.461,-0.105,0.0881,0.011,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,11.95,3.713,0.45,-0.14,0.0886,0.011,-0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,12,3.735,0.44,-0.105,0.0892,0.01,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,12.05,3.757,0.44,0,0.0897,0.01,0,0.013,0,0,3.00E-04,0,0
,,,,,,,12.1,3.779,0.44,0.105,0.0902,0.01,0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,12.15,3.801,0.45,0.14,0.0907,0.011,0.003,0.013,0,0,3.00E-04,0,0
,,,,,,,12.2,3.823,0.461,0.07,0.0913,0.011,0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,12.25,3.848,0.461,-0.07,0.0919,0.011,-0.002,0.013,0,0,3.00E-04,0,0
,,,,,,,12.3,3.87,0.45,-0.14,0.0924,0.011,-0.003,0.013,0,-0.035,3.00E-04,0,-8.33E-04
,,,,,,,12.35,3.892,0.44,-0.105,0.0929,0.01,-0.002,0.013,0,-0.105,3.00E-04,0,-0.002
,,,,,,,12.4,3.914,0.44,-0.035,0.0934,0.01,-8.33E-04,0.013,-0.01,-0.14,3.00E-04,-2.50E-04,-0.003
,,,,,,,12.45,3.936,0.44,-0.035,0.094,0.01,-8.33E-04,0.013,-0.021,-0.07,3.00E-04,-5.00E-04,-0.002
,,,,,,,12.5,3.958,0.44,-0.105,0.0945,0.01,-0.002,0.009,-0.021,0.07,2.25E-04,-5.00E-04,0.002
,,,,,,,12.55,3.98,0.429,-0.175,0.095,0.01,-0.004,0.009,-0.01,0.14,2.25E-04,-2.50E-04,0.003
,,,,,,,12.6,4.002,0.419,-0.175,0.0955,0.01,-0.004,0.009,0,0.105,2.25E-04,0,0.002
,,,,,,,12.65,4.021,0.408,-0.105,0.096,0.01,-0.002,0.009,0,0.035,2.25E-04,0,8.33E-04
,,,,,,,12.7,4.043,0.408,-0.035,0.0965,0.01,-8.33E-04,0.009,0,0,2.25E-04,0,0
,,,,,,,12.75,4.062,0.408,0.035,0.097,0.01,8.33E-04,0.009,0,0,2.25E-04,0,0
,,,,,,,12.8,4.084,0.408,0.175,0.0975,0.01,0.004,0.009,0,0,2.25E-04,0,0
,,,,,,,12.85,4.103,0.419,0.454,0.0979,0.01,0.011,0.009,0,0,2.25E-04,0,0
,,,,,,,12.9,4.125,0.45,0.803,0.0985,0.011,0.019,0.009,0,0.035,2.25E-04,0,8.33E-04
,,,,,,,12.95,4.147,0.503,1.152,0.099,0.012,0.027,0.009,0,0.14,2.25E-04,0,0.003
,,,,,,,13,4.175,0.565,1.431,0.0997,0.013,0.034,0.009,0.01,0.244,2.25E-04,2.50E-04,0.006
,,,,,,,13.05,4.203,0.649,1.676,0.1003,0.015,0.04,0.009,0.031,0.209,2.25E-04,7.50E-04,0.005
,,,,,,,13.1,4.238,0.733,1.955,0.1012,0.017,0.047,0.013,0.042,-5.55E-16,3.00E-04,1.00E-03,-1.52E-17
,,,,,,,13.15,4.279,0.838,2.339,0.1021,0.02,0.056,0.016,0.031,-0.175,3.75E-04,7.50E-04,-0.004
,,,,,,,13.2,4.32,0.963,2.827,0.1031,0.023,0.067,0.016,0.01,-0.14,3.75E-04,2.50E-04,-0.003
,,,,,,,13.25,4.373,1.121,3.211,0.1044,0.027,0.077,0.016,0.01,3.82E-16,3.75E-04,2.50E-04,5.96E-18
,,,,,,,13.3,4.433,1.299,3.316,0.1058,0.031,0.079,0.016,0.021,0.07,3.75E-04,5.00E-04,0.002
,,,,,,,13.35,4.502,1.466,3.107,0.1075,0.035,0.074,0.019,0.021,0.035,4.50E-04,5.00E-04,8.33E-04
,,,,,,,13.4,4.58,1.613,2.758,0.1093,0.038,0.066,0.019,0.021,3.82E-16,4.50E-04,5.00E-04,1.63E-17
,,,,,,,13.45,4.665,1.738,2.513,0.1114,0.041,0.06,0.019,0.021,-0.035,4.50E-04,5.00E-04,-8.33E-04
,,,,,,,13.5,4.753,1.854,2.374,0.1135,0.044,0.057,0.022,0.021,-0.105,5.25E-04,5.00E-04,-0.002
,,,,,,,13.55,4.851,1.979,1.047,0.1158,0.047,0.025,0.022,0.01,-0.14,5.25E-04,2.50E-04,-0.003
,,,,,,,13.6,4.951,2.084,-3.91,0.1182,0.05,-0.093,0.022,0,-0.105,5.25E-04,0,-0.002
,,,,,,,13.65,5.061,1.822,-12.601,0.1208,0.043,-0.301,0.022,0,-0.035,5.25E-04,0,-8.33E-04
,,,,,,,13.7,5.168,0.838,-20.246,0.1234,0.02,-0.483,0.022,0,0,5.25E-04,0,0
,,,,,,,13.75,5.18,-0.555,-20.804,0.1237,-0.013,-0.497,0.022,0,0,5.25E-04,0,0
,,,,,,,13.8,5.083,-1.613,-14.032,0.1213,-0.038,-0.335,0.022,0,0,5.25E-04,0,0
,,,,,,,13.85,4.979,-1.969,0.803,0.1189,-0.047,0.019,0.022,0,0,5.25E-04,0,0
,,,,,,,13.9,4.885,-1.958,22.829,0.1166,-0.047,0.545,0.022,0,0,5.25E-04,0,0
,,,,,,,13.95,4.788,0.031,41.329,0.1143,7.50E-04,0.987,0.022,0,0,5.25E-04,0,0
,,,,,,,14,4.687,3.236,39.689,0.1119,0.077,0.947,0.022,0,0,5.25E-04,0,0
,,,,,,,14.05,5.187,5.236,14.765,0.1238,0.125,0.352,0.022,0,0,5.25E-04,0,0
,,,,,,,14.1,5.457,4.744,-10.472,0.1303,0.113,-0.25,0.022,0,0,5.25E-04,0,0
,,,,,,,14.15,5.589,2.953,-17.558,0.1334,0.07,-0.419,0.022,0,0,5.25E-04,0,0
,,,,,,,14.2,5.708,2.377,-9.983,0.1363,0.057,-0.238,0.022,0,0,5.25E-04,0,0
,,,,,,,14.25,5.821,2.335,-1.92,0.139,0.056,-0.046,0.022,0,0,5.25E-04,0,0
,,,,,,,14.3,5.938,2.367,0.105,0.1417,0.056,0.002,0.022,0,0,5.25E-04,0,0
,,,,,,,14.35,6.06,2.388,-0.14,0.1447,0.057,-0.003,0.022,0,0,5.25E-04,0,0
,,,,,,,14.4,6.18,2.356,-0.663,0.1475,0.056,-0.016,0.022,0,0,5.25E-04,0,0
,,,,,,,14.45,6.296,2.304,-1.012,0.1503,0.055,-0.024,0.022,0,0,5.25E-04,0,0
,,,,,,,14.5,6.409,2.251,-1.187,0.153,0.054,-0.028,0.022,0,0,5.25E-04,0,0
,,,,,,,14.55,6.522,2.189,-1.326,0.1557,0.052,-0.032,0.022,0,0,5.25E-04,0,0
,,,,,,,14.6,6.629,2.115,-1.326,0.1582,0.05,-0.032,0.022,0,0,5.25E-04,0,0
,,,,,,,14.65,6.732,2.042,-1.152,0.1607,0.049,-0.027,0.022,0,0,5.25E-04,0,0
,,,,,,,14.7,6.833,2,-1.012,0.1631,0.048,-0.024,0.022,0,0,5.25E-04,0,0
,,,,,,,14.75,6.93,1.958,-1.047,0.1654,0.047,-0.025,0.022,0,0,5.25E-04,0,0
,,,,,,,14.8,7.031,1.895,-1.047,0.1678,0.045,-0.025,0.022,0,0,5.25E-04,0,0
,,,,,,,14.85,7.122,1.833,-0.593,0.17,0.044,-0.014,0.022,0,0,5.25E-04,0,0
,,,,,,,14.9,7.21,1.812,0.419,0.1721,0.043,0.01,0.022,0,0,5.25E-04,0,0
,,,,,,,14.95,7.301,1.864,1.85,0.1743,0.044,0.044,0.022,0,0,5.25E-04,0,0
,,,,,,,15,7.395,1.99,2.897,0.1765,0.047,0.069,0.022,0,0,5.25E-04,0,0
,,,,,,,15.05,7.496,2.21,2.513,0.1789,0.053,0.06,0.022,0,0,5.25E-04,0,0
,,,,,,,15.1,7.612,2.335,0.524,0.1817,0.056,0.012,0.022,0,0,5.25E-04,0,0
,,,,,,,15.15,7.747,2.272,-1.885,0.1849,0.054,-0.045,0.022,0,0,5.25E-04,0,0
,,,,,,,15.2,7.845,2.084,-4.992,0.1873,0.05,-0.119,0.022,0,0,5.25E-04,0,0
,,,,,,,15.25,7.945,1.895,-10.612,0.1897,0.045,-0.253,0.022,0,0,5.25E-04,0,0
,,,,,,,15.3,8.039,1.215,-17.523,0.1919,0.029,-0.418,0.022,0,0,5.25E-04,0,0
,,,,,,,15.35,8.121,-0.042,-20.42,0.1939,-1.00E-03,-0.487,0.022,0,0,5.25E-04,0,0
,,,,,,,15.4,8.033,-1.236,-15.638,0.1918,-0.029,-0.373,0.022,0,0,5.25E-04,0,0
,,,,,,,15.45,7.939,-1.78,-7.261,0.1895,-0.042,-0.173,0.022,0,0,5.25E-04,0,0
,,,,,,,15.5,7.851,-1.738,7.33E-14,0.1874,-0.041,3.47E-16,0.022,0,0,5.25E-04,0,0
,,,,,,,15.55,7.769,-1.717,10.716,0.1855,-0.041,0.256,0.022,0,0,5.25E-04,0,0
,,,,,,,15.6,7.681,-1.299,26.494,0.1834,-0.031,0.632,0.022,0,0,5.25E-04,0,0
,,,,,,,15.65,7.593,0.995,36.059,0.1813,0.024,0.861,0.022,0,0,5.25E-04,0,0
,,,,,,,15.7,7.637,3.498,26.005,0.1823,0.083,0.621,0.022,0,0,5.25E-04,0,0
,,,,,,,15.75,8.112,4.304,1.885,0.1936,0.103,0.045,0.022,0,0,5.25E-04,0,0
,,,,,,,15.8,8.212,3.194,-13.823,0.196,0.076,-0.33,0.022,0,0,5.25E-04,0,0
,,,,,,,15.85,8.31,1.864,-13.16,0.1984,0.044,-0.314,0.022,0,0,5.25E-04,0,0
,,,,,,,15.9,8.397,1.791,-5.096,0.2005,0.043,-0.122,0.022,0,0,5.25E-04,0,0
,,,,,,,15.95,8.485,1.759,-0.314,0.2026,0.042,-0.007,0.022,0,0,5.25E-04,0,0
,,,,,,,16,8.573,1.77,0.209,0.2047,0.042,0.005,0.022,0,0,5.25E-04,0,0
,,,,,,,16.05,8.661,1.791,0.454,0.2068,0.043,0.011,0.022,0,0,5.25E-04,0,0
,,,,,,,16.1,8.752,1.822,0.489,0.2089,0.043,0.012,0.022,0,0,5.25E-04,0,0
,,,,,,,16.15,8.844,1.843,0.454,0.2111,0.044,0.011,0.022,0,0,5.25E-04,0,0
,,,,,,,16.2,8.938,1.864,0.419,0.2134,0.044,0.01,0.022,0,0,5.25E-04,0,0
,,,,,,,16.25,9.029,1.885,0.349,0.2155,0.045,0.008,0.022,0,0,5.25E-04,0,0
,,,,,,,16.3,9.126,1.906,0.14,0.2179,0.045,0.003,0.022,0,0,5.25E-04,0,0
,,,,,,,16.35,9.221,1.906,-0.07,0.2201,0.045,-0.002,0.022,0,0,5.25E-04,0,0
,,,,,,,16.4,9.318,1.885,-0.07,0.2224,0.045,-0.002,0.022,0,0,5.25E-04,0,0
,,,,,,,16.45,9.409,1.885,0.14,0.2246,0.045,0.003,0.022,0,0,5.25E-04,0,0
,,,,,,,16.5,9.503,1.906,0.175,0.2269,0.045,0.004,0.022,0,0,5.25E-04,0,0
,,,,,,,16.55,9.601,1.927,-0.244,0.2292,0.046,-0.006,0.022,0,0,5.25E-04,0,0
,,,,,,,16.6,9.698,1.895,-0.803,0.2315,0.045,-0.019,0.022,0,0,5.25E-04,0,0
,,,,,,,16.65,9.792,1.822,-1.012,0.2338,0.043,-0.024,0.022,0,0,5.25E-04,0,0
,,,,,,,16.7,9.88,1.77,-0.733,0.2359,0.042,-0.017,0.022,0,0,5.25E-04,0,0
,,,,,,,16.75,9.965,1.749,-0.244,0.2379,0.042,-0.006,0.022,0,0,5.25E-04,0,0
,,,,,,,16.8,10.056,1.749,0.175,0.2401,0.042,0.004,0.022,0,0,5.25E-04,0,0
,,,,,,,16.85,10.141,1.77,0.419,0.2421,0.042,0.01,0.022,0,0,5.25E-04,0,0
,,,,,,,16.9,10.229,1.801,0.314,0.2442,0.043,0.007,0.022,0,0,5.25E-04,0,0
,,,,,,,16.95,10.323,1.822,-0.244,0.2464,0.043,-0.006,0.022,0,0,5.25E-04,0,0
,,,,,,,17,10.414,1.791,-1.047,0.2486,0.043,-0.025,0.022,0,-0.035,5.25E-04,0,-8.33E-04
,,,,,,,17.05,10.502,1.707,-2.583,0.2507,0.041,-0.062,0.022,0,-0.105,5.25E-04,0,-0.002
,,,,,,,17.1,10.587,1.602,-5.76,0.2527,0.038,-0.137,0.022,-0.01,-0.14,5.25E-04,-2.50E-04,-0.003
,,,,,,,17.15,10.663,1.236,-9.879,0.2545,0.029,-0.236,0.022,-0.021,-0.105,5.25E-04,-5.00E-04,-0.002
,,,,,,,17.2,10.735,0.534,-11.903,0.2563,0.013,-0.284,0.019,-0.021,-0.035,4.50E-04,-5.00E-04,-8.33E-04
,,,,,,,17.25,10.725,-0.188,-9.215,0.256,-0.004,-0.22,0.019,-0.021,-0.07,4.50E-04,-5.00E-04,-0.002
,,,,,,,17.3,10.685,-0.545,-3.386,0.2551,-0.013,-0.081,0.019,-0.021,-0.209,4.50E-04,-5.00E-04,-0.005
,,,,,,,17.35,10.656,-0.45,1.676,0.2544,-0.011,0.04,0.016,-0.042,-0.314,3.75E-04,-1.00E-03,-0.007
,,,,,,,17.4,10.641,-0.22,3.91,0.254,-0.005,0.093,0.016,-0.063,-0.314,3.75E-04,-0.001,-0.007
,,,,,,,17.45,10.634,-0.01,4.119,0.2539,-2.50E-04,0.098,0.009,-0.073,-0.279,2.25E-04,-0.002,-0.007
,,,,,,,17.5,10.641,0.188,3.84,0.254,0.004,0.092,0.006,-0.084,-0.384,1.50E-04,-0.002,-0.009
,,,,,,,17.55,10.653,0.377,2.688,0.2543,0.009,0.064,0.003,-0.105,-0.593,7.50E-05,-0.002,-0.014
,,,,,,,17.6,10.678,0.545,-0.314,0.2549,0.013,-0.007,-0.003,-0.147,-0.803,-7.50E-05,-0.003,-0.019
,,,,,,,17.65,10.71,0.44,-4.468,0.2557,0.01,-0.107,-0.013,-0.188,-1.047,-3.00E-04,-0.004,-0.025
,,,,,,,17.7,10.747,0.031,-7.226,0.2566,7.50E-04,-0.172,-0.022,-0.241,-1.431,-5.25E-04,-0.006,-0.034
,,,,,,,17.75,10.716,-0.45,-6.562,0.2558,-0.011,-0.157,-0.035,-0.325,-1.885,-8.25E-04,-0.008,-0.045
,,,,,,,17.8,10.681,-0.733,-3.665,0.255,-0.017,-0.087,-0.053,-0.44,-2.164,-0.0013,-0.01,-0.052
,,,,,,,17.85,10.641,-0.764,-0.942,0.254,-0.018,-0.022,-0.079,-0.555,-2.129,-0.0019,-0.013,-0.051
,,,,,,,17.9,10.603,-0.754,0.419,0.2531,-0.018,0.01,-0.11,-0.66,-1.85,-0.0026,-0.016,-0.044
,,,,,,,17.95,10.565,-0.712,0.873,0.2522,-0.017,0.021,-0.145,-0.744,-1.466,-0.0034,-0.018,-0.035
,,,,,,,18,10.531,-0.66,1.117,0.2514,-0.016,0.027,-0.185,-0.806,-1.047,-0.0044,-0.019,-0.025
,,,,,,,18.05,10.499,-0.597,1.222,0.2506,-0.014,0.029,-0.226,-0.848,-0.663,-0.0054,-0.02,-0.016
,,,,,,,18.1,10.471,-0.534,1.222,0.25,-0.013,0.029,-0.27,-0.869,-0.314,-0.0064,-0.021,-0.007
,,,,,,,18.15,10.446,-0.471,1.152,0.2494,-0.011,0.027,-0.314,-0.88,-1.06E-13,-0.0075,-0.021,-2.43E-15
,,,,,,,18.2,10.424,-0.419,1.082,0.2488,-0.01,0.026,-0.358,-0.869,0.279,-0.0085,-0.021,0.007
,,,,,,,18.25,10.405,-0.367,1.012,0.2484,-0.009,0.024,-0.402,-0.848,0.559,-0.0096,-0.02,0.013
,,,,,,,18.3,10.386,-0.314,0.873,0.2479,-0.007,0.021,-0.443,-0.817,0.873,-0.0106,-0.019,0.021
,,,,,,,18.35,10.374,-0.272,0.628,0.2476,-0.006,0.015,-0.484,-0.764,1.187,-0.0115,-0.018,0.028
,,,,,,,18.4,10.361,-0.251,0.384,0.2473,-0.006,0.009,-0.522,-0.691,1.361,-0.0124,-0.016,0.032
,,,,,,,18.45,10.348,-0.241,0.244,0.247,-0.006,0.006,-0.553,-0.618,1.361,-0.0132,-0.015,0.032
,,,,,,,18.5,10.336,-0.23,0.279,0.2467,-0.005,0.007,-0.581,-0.555,1.361,-0.0139,-0.013,0.032
,,,,,,,18.55,10.326,-0.22,0.489,0.2465,-0.005,0.012,-0.609,-0.492,1.536,-0.0145,-0.012,0.037
,,,,,,,18.6,10.314,-0.188,0.803,0.2462,-0.004,0.019,-0.631,-0.408,1.815,-0.0151,-0.01,0.043
,,,,,,,18.65,10.304,-0.136,1.012,0.246,-0.003,0.024,-0.65,-0.304,2.059,-0.0155,-0.007,0.049
,,,,,,,18.7,10.301,-0.073,0.908,0.2459,-0.002,0.022,-0.663,-0.199,2.234,-0.0158,-0.005,0.053
,,,,,,,18.75,10.298,-0.031,0.489,0.2458,-7.50E-04,0.012,-0.669,-0.084,2.409,-0.016,-0.002,0.057
,,,,,,,18.8,10.298,-0.021,-0.105,0.2458,-5.00E-04,-0.002,-0.672,0.042,2.548,-0.016,1.00E-03,0.061
,,,,,,,18.85,10.298,-0.042,-0.698,0.2458,-1.00E-03,-0.017,-0.666,0.178,2.443,-0.0159,0.004,0.058
,,,,,,,18.9,10.295,-0.094,-1.222,0.2458,-0.002,-0.029,-0.653,0.304,2.059,-0.0156,0.007,0.049
,,,,,,,18.95,10.289,-0.168,-1.71,0.2456,-0.004,-0.041,-0.635,0.387,1.536,-0.0151,0.009,0.037
,,,,,,,19,10.279,-0.262,-2.199,0.2454,-0.006,-0.052,-0.613,0.45,1.012,-0.0146,0.011,0.024
,,,,,,,19.05,10.264,-0.387,-2.653,0.245,-0.009,-0.063,-0.591,0.492,0.454,-0.0141,0.012,0.011
,,,,,,,19.1,10.242,-0.534,-3.002,0.2445,-0.013,-0.072,-0.562,0.503,-0.279,-0.0134,0.012,-0.007
,,,,,,,19.15,10.21,-0.691,-3.211,0.2437,-0.016,-0.077,-0.537,0.471,-1.152,-0.0128,0.011,-0.027
,,,,,,,19.2,10.172,-0.859,-3.281,0.2428,-0.02,-0.078,-0.515,0.387,-2.059,-0.0123,0.009,-0.049
,,,,,,,19.25,10.125,-1.026,-3.107,0.2417,-0.024,-0.074,-0.496,0.262,-2.932,-0.0118,0.006,-0.07
,,,,,,,19.3,10.069,-1.183,-2.618,0.2404,-0.028,-0.062,-0.487,0.094,-3.735,-0.0116,0.002,-0.089
,,,,,,,19.35,10.006,-1.299,-1.92,0.2389,-0.031,-0.046,-0.487,-0.115,-4.398,-0.0116,-0.003,-0.105
,,,,,,,19.4,9.937,-1.372,-1.152,0.2372,-0.033,-0.027,-0.496,-0.356,-4.747,-0.0118,-0.008,-0.113
,,,,,,,19.45,9.868,-1.414,-0.419,0.2356,-0.034,-0.01,-0.522,-0.607,-4.712,-0.0124,-0.014,-0.112
,,,,,,,19.5,9.795,-1.414,0.314,0.2338,-0.034,0.007,-0.559,-0.838,-4.363,-0.0133,-0.02,-0.104
,,,,,,,19.55,9.723,-1.382,1.082,0.2321,-0.033,0.026,-0.606,-1.047,-3.84,-0.0145,-0.025,-0.092
,,,,,,,19.6,9.657,-1.309,1.955,0.2305,-0.031,0.047,-0.663,-1.225,-3.211,-0.0158,-0.029,-0.077
,,,,,,,19.65,9.591,-1.194,3.002,0.229,-0.028,0.072,-0.732,-1.372,-2.443,-0.0175,-0.033,-0.058
,,,,,,,19.7,9.535,-1.016,4.119,0.2276,-0.024,0.098,-0.801,-1.477,-1.501,-0.0191,-0.035,-0.036
,,,,,,,19.75,9.488,-0.775,5.131,0.2265,-0.018,0.122,-0.88,-1.529,-0.314,-0.021,-0.036,-0.007
