Time (s) Run #1,"x-Position, Object #1 (m) Run #1","y-Position, Object #1 (m) Run #1","x-Velocity, Object #1 (m/s) Run #1","y-Velocity, Object #1 (m/s) Run #1","x-Acceleration, Object #1 (m/s²) Run #1","y-Acceleration, Object #1 (m/s²) Run #1",Time (s) Run #2,"Angle, 004-000 (rad) Run #2","Angular Velocity, 004-000 (rad/s) Run #2","Angular Acceleration, 004-000 (rad/s²) Run #2","Position, 004-000 (m) Run #2","Velocity, 004-000 (m/s) Run #2","Acceleration, 004-000 (m/s²) Run #2","Angle, 670-231 (rad) Run #2","Angular Velocity, 670-231 (rad/s) Run #2","Angular Acceleration, 670-231 (rad/s²) Run #2","Position, 670-231 (m) Run #2","Velocity, 670-231 (m/s) Run #2","Acceleration, 670-231 (m/s²) Run #2"
,,,,,,,19.8,9.456,-0.492,5.899,0.2257,-0.012,0.141,-0.958,-1.518,1.047,-0.0229,-0.036,0.025
,,,,,,,19.85,9.437,-0.178,6.388,0.2253,-0.004,0.152,-1.034,-1.424,2.443,-0.0247,-0.034,0.058
,,,,,,,19.9,9.437,0.157,6.528,0.2253,0.004,0.156,-1.103,-1.267,3.805,-0.0263,-0.03,0.091
,,,,,,,19.95,9.453,0.492,6.144,0.2257,0.012,0.147,-1.162,-1.047,5.131,-0.0277,-0.025,0.122
,,,,,,,20,9.488,0.796,5.027,0.2265,0.019,0.12,-1.21,-0.754,6.388,-0.0289,-0.018,0.152
,,,,,,,20.05,9.535,1.026,3.072,0.2276,0.024,0.073,-1.241,-0.398,7.33,-0.0296,-0.009,0.175
,,,,,,,20.1,9.594,1.131,0.489,0.229,0.027,0.012,-1.25,0,7.679,-0.0298,0,0.183
,,,,,,,20.15,9.654,1.079,-2.164,0.2305,0.026,-0.052,-1.241,0.398,7.33,-0.0296,0.009,0.175
,,,,,,,20.2,9.708,0.89,-4.328,0.2317,0.021,-0.103,-1.21,0.754,6.353,-0.0289,0.018,0.152
,,,,,,,20.25,9.745,0.618,-5.76,0.2326,0.015,-0.137,-1.162,1.047,4.957,-0.0277,0.025,0.118
,,,,,,,20.3,9.77,0.293,-6.528,0.2332,0.007,-0.156,-1.103,1.257,3.351,-0.0263,0.03,0.08
,,,,,,,20.35,9.777,-0.052,-6.772,0.2334,-0.001,-0.162,-1.034,1.382,1.71,-0.0247,0.033,0.041
,,,,,,,20.4,9.764,-0.398,-6.667,0.2331,-0.009,-0.159,-0.961,1.424,0.14,-0.0229,0.034,0.003
,,,,,,,20.45,9.736,-0.723,-6.423,0.2324,-0.017,-0.153,-0.889,1.393,-1.361,-0.0212,0.033,-0.032
,,,,,,,20.5,9.692,-1.037,-6.109,0.2314,-0.025,-0.146,-0.82,1.288,-2.793,-0.0196,0.031,-0.067
,,,,,,,20.55,9.632,-1.34,-5.62,0.2299,-0.032,-0.134,-0.757,1.11,-4.119,-0.0181,0.026,-0.098
,,,,,,,20.6,9.557,-1.613,-4.922,0.2281,-0.038,-0.117,-0.707,0.869,-5.236,-0.0169,0.021,-0.125
,,,,,,,20.65,9.469,-1.833,-4.014,0.226,-0.044,-0.096,-0.669,0.576,-6.109,-0.016,0.014,-0.146
,,,,,,,20.7,9.371,-2.021,-2.723,0.2237,-0.048,-0.065,-0.647,0.251,-6.667,-0.0154,0.006,-0.159
,,,,,,,20.75,9.268,-2.136,-0.768,0.2212,-0.051,-0.018,-0.644,-0.105,-6.772,-0.0154,-0.002,-0.162
,,,,,,,20.8,9.151,-2.126,1.745,0.2185,-0.051,0.042,-0.657,-0.45,-6.353,-0.0157,-0.011,-0.152
,,,,,,,20.85,9.048,-1.958,4.049,0.216,-0.047,0.097,-0.691,-0.754,-5.515,-0.0165,-0.018,-0.132
,,,,,,,20.9,8.954,-1.676,5.55,0.2137,-0.04,0.132,-0.735,-1.005,-4.503,-0.0175,-0.024,-0.107
,,,,,,,20.95,8.878,-1.372,6.248,0.2119,-0.033,0.149,-0.792,-1.204,-3.351,-0.0189,-0.029,-0.08
,,,,,,,21,8.818,-1.047,6.528,0.2105,-0.025,0.156,-0.858,-1.351,-1.99,-0.0205,-0.032,-0.047
,,,,,,,21.05,8.771,-0.712,6.667,0.2094,-0.017,0.159,-0.93,-1.414,-0.419,-0.0222,-0.034,-0.01
,,,,,,,21.1,8.746,-0.377,6.667,0.2088,-0.009,0.159,-1.002,-1.393,1.257,-0.0239,-0.033,0.03
,,,,,,,21.15,8.737,-0.042,6.528,0.2086,-1.00E-03,0.156,-1.071,-1.288,2.897,-0.0256,-0.031,0.069
,,,,,,,21.2,8.74,0.283,6.074,0.2086,0.007,0.145,-1.134,-1.1,4.398,-0.0271,-0.026,0.105
,,,,,,,21.25,8.765,0.586,5.061,0.2092,0.014,0.121,-1.184,-0.838,5.655,-0.0283,-0.02,0.135
,,,,,,,21.3,8.803,0.817,3.421,0.2101,0.019,0.082,-1.219,-0.524,6.597,-0.0291,-0.012,0.157
,,,,,,,21.35,8.85,0.942,1.326,0.2113,0.022,0.032,-1.238,-0.168,7.156,-0.0295,-0.004,0.171
,,,,,,,21.4,8.9,0.953,-0.873,0.2125,0.023,-0.021,-1.238,0.209,7.191,-0.0295,0.005,0.172
,,,,,,,21.45,8.95,0.848,-2.862,0.2137,0.02,-0.068,-1.216,0.576,6.562,-0.029,0.014,0.157
,,,,,,,21.5,8.988,0.649,-4.433,0.2146,0.015,-0.106,-1.178,0.89,5.376,-0.0281,0.021,0.128
,,,,,,,21.55,9.016,0.387,-5.55,0.2152,0.009,-0.132,-1.125,1.121,3.91,-0.0268,0.027,0.093
,,,,,,,21.6,9.029,0.084,-6.213,0.2155,0.002,-0.148,-1.062,1.278,2.409,-0.0253,0.03,0.057
,,,,,,,21.65,9.026,-0.251,-6.423,0.2155,-0.006,-0.153,-0.996,1.361,0.942,-0.0238,0.032,0.022
,,,,,,,21.7,9.004,-0.576,-6.213,0.2149,-0.014,-0.148,-0.924,1.372,-0.559,-0.022,0.033,-0.013
,,,,,,,21.75,8.966,-0.88,-5.655,0.214,-0.021,-0.135,-0.855,1.309,-2.059,-0.0204,0.031,-0.049
,,,,,,,21.8,8.916,-1.152,-4.852,0.2128,-0.027,-0.116,-0.792,1.162,-3.456,-0.0189,0.028,-0.082
,,,,,,,21.85,8.85,-1.372,-3.91,0.2113,-0.033,-0.093,-0.735,0.953,-4.608,-0.0175,0.023,-0.11
,,,,,,,21.9,8.774,-1.539,-2.967,0.2095,-0.037,-0.071,-0.694,0.691,-5.48,-0.0166,0.016,-0.131
,,,,,,,21.95,8.696,-1.665,-1.99,0.2076,-0.04,-0.047,-0.666,0.398,-6.144,-0.0159,0.009,-0.147
,,,,,,,22,8.608,-1.749,-0.768,0.2055,-0.042,-0.018,-0.653,0.073,-6.528,-0.0156,0.002,-0.156
,,,,,,,22.05,8.517,-1.759,1.012,0.2033,-0.042,0.024,-0.657,-0.272,-6.423,-0.0157,-0.006,-0.153
,,,,,,,22.1,8.429,-1.676,4.119,0.2012,-0.04,0.098,-0.682,-0.597,-5.725,-0.0163,-0.014,-0.137
,,,,,,,22.15,8.347,-1.435,8.412,0.1993,-0.034,0.201,-0.719,-0.859,-4.677,-0.0172,-0.02,-0.112
,,,,,,,22.2,8.275,-0.838,11.519,0.1975,-0.02,0.275,-0.77,-1.058,-3.595,-0.0184,-0.025,-0.086
,,,,,,,22.25,8.24,-0.073,10.297,0.1967,-0.002,0.246,-0.826,-1.215,-2.513,-0.0197,-0.029,-0.06
,,,,,,,22.3,8.284,0.419,4.468,0.1978,0.01,0.107,-0.892,-1.319,-1.222,-0.0213,-0.031,-0.029
,,,,,,,22.35,8.316,0.398,-2.164,0.1985,0.009,-0.052,-0.961,-1.351,0.419,-0.0229,-0.032,0.01
,,,,,,,22.4,8.325,0.031,-5.236,0.1987,7.50E-04,-0.125,-1.03,-1.288,2.269,-0.0246,-0.031,0.054
,,,,,,,22.45,8.319,-0.335,-3.246,0.1986,-0.008,-0.077,-1.093,-1.121,4.014,-0.0261,-0.027,0.096
,,,,,,,22.5,8.291,-0.419,1.78,0.1979,-0.01,0.042,-1.147,-0.869,5.411,-0.0274,-0.021,0.129
,,,,,,,22.55,8.25,-0.126,5.969,0.1969,-0.003,0.142,-1.181,-0.565,6.388,-0.0282,-0.013,0.152
,,,,,,,22.6,8.269,0.356,6.423,0.1974,0.008,0.153,-1.203,-0.22,7.016,-0.0287,-0.005,0.167
,,,,,,,22.65,8.303,0.681,3.456,0.1982,0.016,0.082,-1.206,0.147,7.191,-0.0288,0.003,0.172
,,,,,,,22.7,8.344,0.702,-0.419,0.1992,0.017,-0.01,-1.188,0.524,6.737,-0.0283,0.012,0.161
,,,,,,,22.75,8.379,0.565,-3.211,0.2,0.013,-0.077,-1.153,0.848,5.655,-0.0275,0.02,0.135
,,,,,,,22.8,8.404,0.346,-4.712,0.2006,0.008,-0.112,-1.1,1.1,4.154,-0.0262,0.026,0.099
,,,,,,,22.85,8.413,0.073,-5.48,0.2008,0.002,-0.131,-1.04,1.267,2.548,-0.0248,0.03,0.061
,,,,,,,22.9,8.413,-0.22,-5.794,0.2008,-0.005,-0.138,-0.971,1.351,1.012,-0.0232,0.032,0.024
,,,,,,,22.95,8.391,-0.513,-4.887,0.2003,-0.012,-0.117,-0.902,1.361,-0.384,-0.0215,0.032,-0.009
,,,,,,,23,8.36,-0.806,-1.012,0.1996,-0.019,-0.024,-0.833,1.309,-1.745,-0.0199,0.031,-0.042
,,,,,,,23.05,8.313,-0.806,6.074,0.1984,-0.019,0.145,-0.77,1.194,-3.142,-0.0184,0.028,-0.075
,,,,,,,23.1,8.25,-0.23,12.915,0.1969,-0.005,0.308,-0.71,0.995,-4.468,-0.0169,0.024,-0.107
,,,,,,,23.15,8.259,0.733,14.591,0.1972,0.017,0.348,-0.666,0.733,-5.48,-0.0159,0.017,-0.131
,,,,,,,23.2,8.344,1.529,10.332,0.1992,0.036,0.247,-0.638,0.429,-6.074,-0.0152,0.01,-0.145
,,,,,,,23.25,8.438,1.812,4.084,0.2014,0.043,0.097,-0.622,0.115,-6.318,-0.0148,0.003,-0.151
,,,,,,,23.3,8.529,1.791,-1.501,0.2036,0.043,-0.036,-0.625,-0.209,-6.213,-0.0149,-0.005,-0.148
,,,,,,,23.35,8.617,1.696,-10.856,0.2057,0.04,-0.259,-0.644,-0.524,-5.725,-0.0154,-0.012,-0.137
,,,,,,,23.4,8.702,1.194,-23.876,0.2077,0.028,-0.57,-0.679,-0.796,-4.852,-0.0162,-0.019,-0.116
,,,,,,,23.45,8.774,-0.848,-29.566,0.2095,-0.02,-0.706,-0.726,-1.016,-3.735,-0.0173,-0.024,-0.089
,,,,,,,23.5,8.73,-2.827,-17.698,0.2084,-0.067,-0.422,-0.782,-1.173,-2.478,-0.0187,-0.028,-0.059
,,,,,,,23.55,8.335,-3.152,5.027,0.199,-0.075,0.12,-0.845,-1.267,-1.117,-0.0202,-0.03,-0.027
,,,,,,,23.6,8.294,-1.812,18.64,0.198,-0.043,0.445,-0.911,-1.288,0.314,-0.0217,-0.031,0.007
,,,,,,,23.65,8.266,-0.356,17.349,0.1973,-0.008,0.414,-0.977,-1.236,1.745,-0.0233,-0.029,0.042
,,,,,,,23.7,8.256,-0.031,9.041,0.1971,-7.50E-04,0.216,-1.037,-1.11,3.107,-0.0247,-0.026,0.074
,,,,,,,23.75,8.266,0.272,1.885,0.1973,0.006,0.045,-1.09,-0.922,4.363,-0.026,-0.022,0.104
,,,,,,,23.8,8.284,0.272,-3.002,0.1978,0.006,-0.072,-1.131,-0.67,5.445,-0.027,-0.016,0.13
,,,,,,,23.85,8.319,-0.094,-6.353,0.1986,-0.002,-0.152,-1.159,-0.367,6.213,-0.0277,-0.009,0.148
,,,,,,,23.9,8.284,-0.565,-5.48,0.1978,-0.013,-0.131,-1.169,-0.031,6.458,-0.0279,-7.50E-04,0.154
,,,,,,,23.95,8.237,-0.796,-1.466,0.1966,-0.019,-0.035,-1.162,0.304,6.109,-0.0277,0.007,0.146
,,,,,,,24,8.196,-0.67,2.618,0.1957,-0.016,0.062,-1.137,0.597,5.306,-0.0271,0.014,0.127
,,,,,,,24.05,8.168,-0.429,4.922,0.195,-0.01,0.117,-1.1,0.838,4.259,-0.0262,0.02,0.102
,,,,,,,24.1,8.152,-0.147,5.76,0.1946,-0.003,0.137,-1.052,1.026,3.072,-0.0251,0.024,0.073
,,,,,,,24.15,8.152,0.157,6.039,0.1946,0.004,0.144,-0.996,1.152,1.71,-0.0238,0.027,0.041
,,,,,,,24.2,8.168,0.471,4.084,0.195,0.011,0.097,-0.933,1.204,0.244,-0.0223,0.029,0.006
,,,,,,,24.25,8.2,0.764,-1.571,0.1957,0.018,-0.037,-0.873,1.173,-1.152,-0.0208,0.028,-0.027
,,,,,,,24.3,8.247,0.471,-8.866,0.1969,0.011,-0.212,-0.814,1.079,-2.374,-0.0194,0.026,-0.057
,,,,,,,24.35,8.303,-0.314,-12.776,0.1982,-0.007,-0.305,-0.763,0.932,-3.421,-0.0182,0.022,-0.082
,,,,,,,24.4,8.206,-1.11,-10.472,0.1959,-0.026,-0.25,-0.719,0.733,-4.328,-0.0172,0.017,-0.103
,,,,,,,24.45,8.146,-1.487,-5.55,0.1945,-0.035,-0.132,-0.688,0.492,-5.027,-0.0164,0.012,-0.12
,,,,,,,24.5,8.071,-1.497,-1.955,0.1927,-0.036,-0.047,-0.669,0.22,-5.48,-0.016,0.005,-0.131
,,,,,,,24.55,7.992,-1.592,-0.419,0.1908,-0.038,-0.01,-0.666,-0.063,-5.655,-0.0159,-0.001,-0.135
,,,,,,,24.6,7.911,-1.592,0.663,0.1888,-0.038,0.016,-0.675,-0.356,-5.48,-0.0161,-0.008,-0.131
,,,,,,,24.65,7.829,-1.518,2.129,0.1869,-0.036,0.051,-0.701,-0.628,-4.852,-0.0167,-0.015,-0.116
,,,,,,,24.7,7.757,-1.372,3.316,0.1852,-0.033,0.079,-0.741,-0.859,-3.805,-0.0177,-0.02,-0.091
,,,,,,,24.75,7.691,-1.173,4.224,0.1836,-0.028,0.101,-0.789,-1.016,-2.618,-0.0188,-0.024,-0.062
,,,,,,,24.8,7.637,-0.942,4.852,0.1823,-0.022,0.116,-0.845,-1.11,-1.501,-0.0202,-0.026,-0.036
,,,,,,,24.85,7.596,-0.681,5.236,0.1813,-0.016,0.125,-0.902,-1.162,-0.454,-0.0215,-0.028,-0.011
,,,,,,,24.9,7.568,-0.408,5.376,0.1807,-0.01,0.128,-0.961,-1.162,0.733,-0.0229,-0.028,0.017
,,,,,,,24.95,7.556,-0.136,5.271,0.1804,-0.003,0.126,-1.021,-1.1,2.094,-0.0244,-0.026,0.05
,,,,,,,25,7.556,0.126,4.887,0.1804,0.003,0.117,-1.074,-0.953,3.421,-0.0256,-0.023,0.082
,,,,,,,25.05,7.568,0.367,4.119,0.1807,0.009,0.098,-1.118,-0.744,4.503,-0.0267,-0.018,0.107
,,,,,,,25.1,7.593,0.555,2.897,0.1813,0.013,0.069,-1.15,-0.492,5.306,-0.0274,-0.012,0.127
,,,,,,,25.15,7.628,0.67,1.326,0.1821,0.016,0.032,-1.169,-0.209,5.864,-0.0279,-0.005,0.14
,,,,,,,25.2,7.662,0.691,-0.349,0.1829,0.016,-0.008,-1.172,0.105,6.039,-0.028,0.002,0.144
,,,,,,,25.25,7.7,0.628,-1.92,0.1838,0.015,-0.046,-1.159,0.419,5.655,-0.0277,0.01,0.135
,,,,,,,25.3,7.728,0.492,-3.211,0.1845,0.012,-0.077,-1.128,0.691,4.712,-0.0269,0.016,0.112
,,,,,,,25.35,7.75,0.293,-4.189,0.185,0.007,-0.1,-1.087,0.901,3.491,-0.0259,0.021,0.083
,,,,,,,25.4,7.76,0.063,-4.817,0.1852,0.001,-0.115,-1.037,1.037,2.269,-0.0247,0.025,0.054
,,,,,,,25.45,7.757,-0.199,-5.131,0.1852,-0.005,-0.122,-0.98,1.121,1.152,-0.0234,0.027,0.027
,,,,,,,25.5,7.741,-0.461,-5.166,0.1848,-0.011,-0.123,-0.924,1.152,0.07,-0.022,0.027,0.002
,,,,,,,25.55,7.709,-0.723,-4.992,0.184,-0.017,-0.119,-0.864,1.131,-1.117,-0.0206,0.027,-0.027
,,,,,,,25.6,7.669,-0.963,-4.747,0.1831,-0.023,-0.113,-0.807,1.047,-2.339,-0.0193,0.025,-0.056
,,,,,,,25.65,7.612,-1.194,-4.398,0.1817,-0.028,-0.105,-0.757,0.89,-3.456,-0.0181,0.021,-0.082
,,,,,,,25.7,7.549,-1.414,-3.805,0.1802,-0.034,-0.091,-0.716,0.691,-4.363,-0.0171,0.016,-0.104
,,,,,,,25.75,7.471,-1.592,-2.723,0.1783,-0.038,-0.065,-0.688,0.45,-5.027,-0.0164,0.011,-0.12
,,,,,,,25.8,7.386,-1.707,-1.222,0.1763,-0.041,-0.029,-0.669,0.178,-5.411,-0.016,0.004,-0.129
,,,,,,,25.85,7.298,-1.717,0.384,0.1742,-0.041,0.009,-0.669,-0.105,-5.411,-0.016,-0.002,-0.129
,,,,,,,25.9,7.21,-1.655,1.745,0.1721,-0.039,0.042,-0.682,-0.377,-5.061,-0.0163,-0.009,-0.121
,,,,,,,25.95,7.131,-1.529,2.723,0.1702,-0.036,0.065,-0.707,-0.618,-4.433,-0.0169,-0.015,-0.106
,,,,,,,26,7.056,-1.372,3.491,0.1684,-0.033,0.083,-0.745,-0.827,-3.56,-0.0178,-0.02,-0.085
,,,,,,,26.05,6.993,-1.183,4.189,0.1669,-0.028,0.1,-0.792,-0.984,-2.513,-0.0189,-0.023,-0.06
,,,,,,,26.1,6.937,-0.953,4.817,0.1656,-0.023,0.115,-0.845,-1.079,-1.396,-0.0202,-0.026,-0.033
,,,,,,,26.15,6.896,-0.691,5.201,0.1646,-0.016,0.124,-0.902,-1.121,-0.314,-0.0215,-0.027,-0.007
,,,,,,,26.2,6.868,-0.419,5.306,0.1639,-0.01,0.127,-0.958,-1.11,0.803,-0.0229,-0.026,0.019
,,,,,,,26.25,6.855,-0.157,5.166,0.1636,-0.004,0.123,-1.015,-1.047,2.059,-0.0242,-0.025,0.049
,,,,,,,26.3,6.852,0.105,4.747,0.1636,0.002,0.113,-1.065,-0.911,3.351,-0.0254,-0.022,0.08
,,,,,,,26.35,6.864,0.335,3.91,0.1639,0.008,0.093,-1.109,-0.702,4.468,-0.0265,-0.017,0.107
,,,,,,,26.4,6.89,0.513,2.618,0.1645,0.012,0.062,-1.137,-0.45,5.201,-0.0271,-0.011,0.124
,,,,,,,26.45,6.918,0.607,1.082,0.1651,0.014,0.026,-1.153,-0.168,5.55,-0.0275,-0.004,0.132
,,,,,,,26.5,6.952,0.618,-0.489,0.166,0.015,-0.012,-1.156,0.115,5.585,-0.0276,0.003,0.133
,,,,,,,26.55,6.984,0.555,-1.885,0.1667,0.013,-0.045,-1.14,0.398,5.271,-0.0272,0.009,0.126
,,,,,,,26.6,7.009,0.419,-3.002,0.1673,0.01,-0.072,-1.115,0.66,4.573,-0.0266,0.016,0.109
,,,,,,,26.65,7.028,0.241,-3.84,0.1678,0.006,-0.092,-1.074,0.869,3.491,-0.0256,0.021,0.083
,,,,,,,26.7,7.034,0.031,-4.433,0.1679,7.50E-04,-0.106,-1.024,1.016,2.234,-0.0244,0.024,0.053
,,,,,,,26.75,7.031,-0.209,-4.817,0.1678,-0.005,-0.115,-0.971,1.089,1.047,-0.0232,0.026,0.025
,,,,,,,26.8,7.015,-0.461,-4.922,0.1675,-0.011,-0.117,-0.914,1.11,-0.035,-0.0218,0.026,-8.33E-04
,,,,,,,26.85,6.984,-0.712,-4.782,0.1667,-0.017,-0.114,-0.858,1.089,-1.117,-0.0205,0.026,-0.027
,,,,,,,26.9,6.943,-0.942,-4.503,0.1657,-0.022,-0.107,-0.804,1.005,-2.234,-0.0192,0.024,-0.053
,,,,,,,26.95,6.89,-1.162,-4.084,0.1645,-0.028,-0.097,-0.754,0.859,-3.281,-0.018,0.02,-0.078
,,,,,,,27,6.827,-1.361,-3.456,0.163,-0.032,-0.082,-0.716,0.67,-4.119,-0.0171,0.016,-0.098
,,,,,,,27.05,6.751,-1.518,-2.583,0.1612,-0.036,-0.062,-0.688,0.44,-4.747,-0.0164,0.01,-0.113
,,,,,,,27.1,6.673,-1.623,-1.571,0.1593,-0.039,-0.037,-0.669,0.188,-5.131,-0.016,0.004,-0.122
,,,,,,,27.15,6.588,-1.676,-0.419,0.1573,-0.04,-0.01,-0.669,-0.084,-5.166,-0.016,-0.002,-0.123
,,,,,,,27.2,6.503,-1.676,0.873,0.1552,-0.04,0.021,-0.679,-0.346,-4.852,-0.0162,-0.008,-0.116
,,,,,,,27.25,6.418,-1.592,2.164,0.1532,-0.038,0.052,-0.704,-0.576,-4.259,-0.0168,-0.014,-0.102
,,,,,,,27.3,6.34,-1.445,3.246,0.1513,-0.034,0.077,-0.738,-0.775,-3.526,-0.0176,-0.018,-0.084
,,,,,,,27.35,6.274,-1.257,4.084,0.1498,-0.03,0.097,-0.782,-0.932,-2.618,-0.0187,-0.022,-0.062
,,,,,,,27.4,6.214,-1.037,4.817,0.1483,-0.025,0.115,-0.833,-1.047,-1.501,-0.0199,-0.025,-0.036
,,,,,,,27.45,6.167,-0.775,5.376,0.1472,-0.018,0.128,-0.889,-1.089,-0.279,-0.0212,-0.026,-0.007
,,,,,,,27.5,6.136,-0.482,5.55,0.1465,-0.011,0.132,-0.946,-1.068,0.908,-0.0226,-0.025,0.022
,,,,,,,27.55,6.12,-0.199,5.271,0.1461,-0.005,0.126,-0.996,-0.995,1.99,-0.0238,-0.024,0.047
,,,,,,,27.6,6.117,0.052,4.712,0.146,0.001,0.112,-1.046,-0.869,3.072,-0.025,-0.021,0.073
,,,,,,,27.65,6.126,0.272,3.944,0.1462,0.006,0.094,-1.087,-0.691,4.084,-0.0259,-0.016,0.097
,,,,,,,27.7,6.145,0.461,2.862,0.1467,0.011,0.068,-1.115,-0.45,4.852,-0.0266,-0.011,0.116
,,,,,,,27.75,6.173,0.576,1.396,0.1474,0.014,0.033,-1.134,-0.188,5.236,-0.0271,-0.004,0.125
,,,,,,,27.8,6.208,0.607,-0.314,0.1482,0.014,-0.007,-1.134,0.084,5.201,-0.0271,0.002,0.124
,,,,,,,27.85,6.236,0.545,-1.99,0.1489,0.013,-0.047,-1.125,0.346,4.817,-0.0268,0.008,0.115
,,,,,,,27.9,6.264,0.398,-3.456,0.1495,0.009,-0.082,-1.1,0.576,4.084,-0.0262,0.014,0.097
,,,,,,,27.95,6.28,0.188,-4.538,0.1499,0.004,-0.108,-1.065,0.764,3.072,-0.0254,0.018,0.073
,,,,,,,28,6.283,-0.073,-5.131,0.15,-0.002,-0.122,-1.021,0.89,1.885,-0.0244,0.021,0.045
,,,,,,,28.05,6.274,-0.346,-5.201,0.1498,-0.008,-0.124,-0.974,0.953,0.663,-0.0232,0.023,0.016
,,,,,,,28.1,6.249,-0.607,-4.852,0.1492,-0.014,-0.116,-0.924,0.953,-0.454,-0.022,0.023,-0.011
,,,,,,,28.15,6.211,-0.838,-4.363,0.1483,-0.02,-0.104,-0.877,0.901,-1.431,-0.0209,0.021,-0.034
,,,,,,,28.2,6.164,-1.037,-3.91,0.1471,-0.025,-0.093,-0.833,0.806,-2.269,-0.0199,0.019,-0.054
,,,,,,,28.25,6.107,-1.225,-3.421,0.1458,-0.029,-0.082,-0.795,0.67,-2.967,-0.019,0.016,-0.071
,,,,,,,28.3,6.041,-1.393,-2.548,0.1442,-0.033,-0.061,-0.763,0.503,-3.456,-0.0182,0.012,-0.082
,,,,,,,28.35,5.966,-1.508,-1.117,0.1424,-0.036,-0.027,-0.745,0.314,-3.665,-0.0178,0.007,-0.087
,,,,,,,28.4,5.887,-1.518,0.593,0.1405,-0.036,0.014,-0.732,0.126,-3.63,-0.0175,0.003,-0.087
,,,,,,,28.45,5.809,-1.435,2.688,0.1387,-0.034,0.064,-0.732,-0.052,-3.386,-0.0175,-0.001,-0.081
,,,,,,,28.5,5.743,-1.288,5.48,0.1371,-0.031,0.131,-0.738,-0.22,-2.967,-0.0176,-0.005,-0.071
,,,,,,,28.55,5.68,-0.932,8.273,0.1356,-0.022,0.197,-0.754,-0.356,-2.339,-0.018,-0.008,-0.056
,,,,,,,28.6,5.63,-0.377,8.936,0.1344,-0.009,0.213,-0.776,-0.461,-1.501,-0.0185,-0.011,-0.036
